origin,destination,count,number_of_carriers,carriers/0,air_time,delay,carriers/1,carriers/2,carriers/3,carriers/4,carriers/5,carriers/6,carriers/7,carriers/8
FWS,SJT,61,1,MQ,41.36065574,16.85245902,,,,,,,,
FWS,SAT,452,1,AA,46.21681416,10.15044248,,,,,,,,
FWS,SAN,278,1,AA,168.2302158,11.45323741,,,,,,,,
FWS,SFO,318,2,AA,205.4874214,19.71383648,UA,,,,,,,
FWS,SJC,177,1,AA,203.5310734,6.468926554,,,,,,,,
FWS,SIG,66,1,AA,240.6515152,13.51515152,,,,,,,,
FWS,SNA,325,1,AA,170.1846154,15.42769231,,,,,,,,
FWS,SAF,62,1,MQ,81.33870968,10.69354839,,,,,,,,
FWS,SAV,62,1,MQ,103.5322581,19.0483871,,,,,,,,
FWS,SEA,274,2,AA,232.3613139,2.751824818,AS,,,,,,,
FWS,SHV,151,1,MQ,27.58940397,10.83443709,,,,,,,,
FWS,SGF,255,1,MQ,50.49803922,19.24705882,,,,,,,,
FWS,STL,238,1,AA,73.00420168,9.886554622,,,,,,,,
FWS,TLH,62,1,MQ,93.17741935,-4.193548387,,,,,,,,
FWS,TPA,212,1,AA,114.9245283,13.08018868,,,,,,,,
FWS,TXK,121,1,MQ,27.21487603,10.9338843,,,,,,,,
FWS,TUS,210,1,AA,121.5238095,18.2,,,,,,,,
FWS,TUL,248,2,AA,37.89516129,11.10887097,MQ,,,,,,,
FWS,TYR,62,1,MQ,20,17.0483871,,,,,,,,
FWS,CMI,31,1,MQ,90.29032258,24.06451613,,,,,,,,
FWS,VPS,171,1,MQ,78.22807018,17.30409357,,,,,,,,
FWS,JAN,269,1,MQ,53.98141264,15.25650558,,,,,,,,
FWS,DCA,492,1,AA,126.0914634,11.81504065,,,,,,,,
FWS,PBI,93,1,AA,132.7526882,14.79569892,,,,,,,,
FWS,SPS,56,1,MQ,23.07142857,10.10714286,,,,,,,,
FWS,ICT,118,1,AA,49.49152542,7.550847458,,,,,,,,
FAT,LAS,164,2,OO,58.63414634,1.786585366,YV,,,,,,,
FAT,LAX,479,2,MQ,44.43006263,1.158663883,OO,,,,,,,
FAT,PHX,334,2,US,53.74251497,1.841317365,YV,,,,,,,
FAT,SLC,65,1,OO,77.76923077,21.33846154,,,,,,,,
FAT,SFO,208,1,OO,39.72115385,15.07211538,,,,,,,,
FMY,HFD,15,1,DL,134.3333333,-5.866666667,,,,,,,,
FMY,IAH,92,2,CO,140.576087,9.72826087,XE,,,,,,,
FMY,IND,101,1,FL,127.1881188,0.663366337,,,,,,,,
FMY,MWC,77,2,F9,157.1558442,9.298701299,FL,,,,,,,
FMY,MSP,76,1,NW,191.6578947,0.486842105,,,,,,,,
FMY,JFK,199,2,B6,128.5929648,7.552763819,NW,,,,,,,
FMY,EWR,151,2,B6,134.2582781,14.33774834,CO,,,,,,,
FMY,MCO,118,1,WN,29.66101695,4.516949153,,,,,,,,
FMY,PHL,95,2,US,126.2631579,9.4,WN,,,,,,,
FMY,PIT,46,1,FL,125.5,10.30434783,,,,,,,,
FMY,STL,39,2,AA,139.5128205,-1.333333333,WN,,,,,,,
FMY,DCA,59,2,FL,103.1186441,13.57627119,US,,,,,,,
FMY,HPN,62,1,B6,138.9516129,11.48387097,,,,,,,,
GCC,RKS,31,1,OO,53.29032258,2.322580645,,,,,,,,
GCC,SLC,31,1,OO,93.64516129,-0.741935484,,,,,,,,
GFK,MSP,42,1,9E,43.38095238,3.095238095,,,,,,,,
GJT,PHX,295,1,YV,58.57966102,4.410169492,,,,,,,,
GJT,SLC,88,1,OO,43.375,4.227272727,,,,,,,,
GRR,IAH,62,1,XE,160.4516129,28.82258065,,,,,,,,
GRR,MEM,28,1,9E,89.14285714,10.32142857,,,,,,,,
GRR,MWC,1,1,OO,29,-14,,,,,,,,
GRR,MSP,105,2,9E,66.33333333,11.44761905,NW,,,,,,,
GRR,EWR,51,1,XE,80.62745098,33.11764706,,,,,,,,
GRR,DCA,18,1,9E,73,14.55555556,,,,,,,,
GTF,SLC,85,1,OO,63.84705882,18.75294118,,,,,,,,
GSO,IAH,84,1,XE,165.6190476,21.26190476,,,,,,,,
GSO,MEM,31,1,9E,99.61290323,9.64516129,,,,,,,,
GSO,MIA,31,1,MQ,108.9032258,8.580645161,,,,,,,,
GSO,EWR,103,1,XE,63.7961165,28.38834951,,,,,,,,
GSP,IAH,82,1,XE,138.4512195,18.63414634,,,,,,,,
GSP,EWR,68,1,XE,73.5,24.35294118,,,,,,,,
GSP,DCA,22,1,YV,52.63636364,7.181818182,,,,,,,,
GPT,IAH,142,1,XE,66.09859155,8.464788732,,,,,,,,
GPT,VQQ,13,1,XE,59.69230769,-5.230769231,,,,,,,,
GPT,MEM,91,1,9E,55.62637363,1.879120879,,,,,,,,
GPT,TPA,13,1,XE,66.46153846,30.23076923,,,,,,,,
GUC,SLC,13,1,OO,55.38461538,12.07692308,,,,,,,,
MDT,MCO,31,1,FL,128.483871,-1,,,,,,,,
HFD,LAS,31,1,WN,333.4193548,0.677419355,,,,,,,,
HFD,MIA,31,1,AA,168.0645161,17.96774194,,,,,,,,
HFD,MSP,54,1,NW,155.6111111,-0.314814815,,,,,,,,
HFD,BNA,31,1,WN,136.1612903,-4.35483871,,,,,,,,
HFD,JFK,31,1,OH,36.96774194,16.83870968,,,,,,,,
HFD,EWR,69,1,XE,33.26086957,1.47826087,,,,,,,,
HFD,MCO,146,2,DL,160.739726,5.856164384,WN,,,,,,,
HFD,PHL,31,1,US,57.09677419,-2.258064516,,,,,,,,
HFD,SIG,31,1,AA,194.8387097,7.193548387,,,,,,,,
HFD,TPA,62,2,DL,171.5645161,7.64516129,WN,,,,,,,
HFD,DCA,147,3,UA,57.2585034,-0.605442177,US,YV,,,,,,
HFD,PBI,31,1,DL,167.3548387,1.096774194,,,,,,,,
HDN,IAH,15,1,CO,116.7333333,1.266666667,,,,,,,,
HDN,MSP,2,1,NW,111,24,,,,,,,,
HDN,JFK,2,1,DL,107,11.5,,,,,,,,
HDN,EWR,2,1,CO,216,3,,,,,,,,
HDN,SLC,12,1,OO,51.91666667,26.5,,,,,,,,
HLN,MSO,1,1,OO,37,37,,,,,,,,
HLN,SLC,85,1,OO,60,7.341176471,,,,,,,,
ITO,HNL,630,2,HA,37.55714286,2.374603175,YV,,,,,,,
ITO,OGG,31,1,HA,23.93548387,-3.64516129,,,,,,,,
HNL,IAH,76,1,CO,417.25,-11.89473684,,,,,,,,
ITO,OGG,1035,2,HA,20.952657,2.857971014,YV,,,,,,,
ITO,KOA,740,2,HA,27.76486486,4.37027027,YV,,,,,,,
ITO,LAS,78,1,HA,304.5769231,3.128205128,,,,,,,,
ITO,LIH,774,2,HA,22.13953488,2.724806202,YV,,,,,,,
ITO,LAX,536,6,AA,227.4011194,-11.92164179,CO,DL,HA,NW,UA,,,
ITO,MSP,22,1,NW,403.5,-0.5,,,,,,,,
ITO,EWR,31,1,CO,529.8387097,-6.225806452,,,,,,,,
ITO,OAK,31,1,HA,267.2903226,18.22580645,,,,,,,,
ITO,PHX,291,2,HA,116.0893471,-2.302405498,US,,,,,,,
ITO,PDX,61,2,HA,292.0655738,12.52459016,NW,,,,,,,
ITO,SAC,31,1,HA,271.1612903,10.29032258,,,,,,,,
ITO,SLC,29,1,DL,326.4827586,-29.20689655,,,,,,,,
ITO,SAN,31,1,HA,287.2580645,-2.806451613,,,,,,,,
ITO,SFO,199,4,AA,260.8190955,-7.532663317,HA,NW,UA,,,,,
ITO,SJC,26,1,HA,269.3076923,8.346153846,,,,,,,,
ITO,SEA,151,3,AS,304.5165563,-4.013245033,HA,NW,,,,,,
IAH,HSV,81,1,XE,76.85185185,13.01234568,,,,,,,,
IAH,IND,168,2,CO,103.202381,8.494047619,XE,,,,,,,
IAH,VQQ,207,3,CO,95.65700483,10.24637681,WN,XE,,,,,,
IAH,MCI,283,2,CO,88.79858657,13.29681979,XE,,,,,,,
IAH,DKX,109,1,XE,93.56880734,7.788990826,,,,,,,,
IAH,LFT,209,1,XE,31.83732057,10.27751196,,,,,,,,
IAH,LCH,59,1,XE,27.47457627,29.3220339,,,,,,,,
IAH,LRD,107,1,XE,49.02803738,17.69158879,,,,,,,,
IAH,LAS,332,2,CO,178.746988,17.21987952,WN,,,,,,,
IAH,LEX,58,1,XE,99.82758621,22.60344828,,,,,,,,
IAH,LIT,203,2,WN,52.23152709,5.02955665,XE,,,,,,,
IAH,LAX,555,2,CO,165.9603604,16.06486486,WN,,,,,,,
IAH,SDF,45,1,XE,101.6666667,11,,,,,,,,
IAH,LBB,99,1,XE,68.07070707,3.898989899,,,,,,,,
IAH,MEM,253,2,9E,64.13043478,8.600790514,XE,,,,,,,
IAH,MIA,212,3,AA,111.7688679,7.273584906,CO,XE,,,,,,
IAH,MAF,230,2,WN,64.00434783,9.634782609,XE,,,,,,,
IAH,MWC,142,1,XE,122.1267606,11.0915493,,,,,,,,
IAH,MSP,235,4,CO,132.4978723,14.45531915,NW,OH,XE,,,,,
IAH,MFE,191,2,CO,53.73298429,11.57068063,XE,,,,,,,
IAH,BFM,147,1,XE,55.23809524,2.210884354,,,,,,,,
IAH,MLU,30,1,XE,39.33333333,10.63333333,,,,,,,,
IAH,MTJ,15,1,CO,143,-2.533333333,,,,,,,,
IAH,BNA,318,2,WN,82.1572327,5.987421384,XE,,,,,,,
IAH,MSY,601,3,CO,43.41597338,11.92845258,WN,XE,,,,,,
IAH,JFK,327,3,B6,163.7920489,7.877675841,CO,OH,,,,,,
IAH,EWR,338,1,CO,164.4556213,6.269230769,,,,,,,,
IAH,ORF,62,1,XE,131.3709677,15.35483871,,,,,,,,
IAH,OAK,62,1,WN,237.5806452,17.38709677,,,,,,,,
IAH,OKC,333,3,CO,56.54654655,10.5045045,WN,XE,,,,,,
IAH,OMA,186,2,CO,98.39247312,11.13978495,XE,,,,,,,
IAH,ONT,91,1,CO,190.3736264,15.75824176,,,,,,,,
IAH,MCO,334,3,CO,104.0269461,14.65568862,WN,XE,,,,,,
IAH,PNS,144,1,XE,60.0625,8.263888889,,,,,,,,
IAH,PHL,202,2,CO,150.9306931,10.14356436,WN,,,,,,,
IAH,PHX,660,5,CO,116.7257576,11.1030303,US,WN,XE,YV,,,,
IAH,PIT,143,2,CO,128.8461538,1.804195804,XE,,,,,,,
IAH,PDX,108,1,CO,247.3333333,14.5462963,,,,,,,,
IAH,RIC,81,1,XE,128.6296296,7.098765432,,,,,,,,
IAH,SAC,91,1,CO,225.8901099,19.21978022,,,,,,,,
IAH,SLC,249,3,CO,172.0682731,12.35341365,OO,XE,,,,,,
IAH,SAT,483,3,CO,39.10766046,14.60041408,WN,XE,,,,,,
IAH,HRL,364,2,WN,45.77472527,12.88736264,XE,,,,,,,
IAH,SAN,263,2,CO,185.608365,15.34220532,WN,,,,,,,
IAH,SFO,228,2,CO,232.7763158,18.35087719,UA,,,,,,,
IAH,SJC,80,1,CO,232.7,23.35,,,,,,,,
IAH,SIG,77,1,CO,220.5064935,19.45454545,,,,,,,,
IAH,SNA,140,1,CO,191.0428571,14.27857143,,,,,,,,
IAH,SAV,75,1,XE,99.45333333,13.24,,,,,,,,
IAH,SEA,230,2,AS,256.0434783,15.12608696,CO,,,,,,,
IAH,SHV,66,1,XE,28.42424242,19.39393939,,,,,,,,
IAH,STL,206,2,WN,92.04368932,8.922330097,XE,,,,,,,
IAH,TPA,281,3,CO,94.92170819,10.3202847,WN,XE,,,,,,
IAH,TUS,134,2,CO,138.0895522,14.79850746,XE,,,,,,,
IAH,TUL,351,3,CO,60.68376068,10.54985755,WN,XE,,,,,,
IAH,VPS,100,1,XE,67.4,5.14,,,,,,,,
IAH,JAN,232,2,WN,50.35344828,10.50431034,XE,,,,,,,
IAH,DCA,368,4,CO,132.4972826,1.913043478,UA,XE,YV,,,,,
IAH,PBI,114,2,CO,116.2017544,9.947368421,XE,,,,,,,
IAH,ICT,134,1,XE,75.26119403,13.98507463,,,,,,,,
HSV,MEM,75,1,9E,36.88,6.44,,,,,,,,
HSV,DCA,95,3,OH,79.35789474,-1.189473684,XE,YV,,,,,,
IDA,SLC,150,1,OO,36.86666667,11.83333333,,,,,,,,
IND,MCI,59,1,WN,74.79661017,4.661016949,,,,,,,,
IND,LAS,81,2,NW,229.7654321,0.777777778,WN,,,,,,,
IND,LAX,140,1,NW,79.11428571,-1.164285714,,,,,,,,
IND,MEM,92,1,9E,66.92391304,6.630434783,,,,,,,,
IND,MIA,31,1,MQ,144.5806452,46.06451613,,,,,,,,
IND,MWC,31,1,FL,40.96774194,-2.032258065,,,,,,,,
IND,MSP,142,2,9E,83.45774648,-1.436619718,NW,,,,,,,
IND,JFK,156,3,9E,85.3974359,0.980769231,FL,OH,,,,,,
IND,EWR,167,1,XE,88.08383234,28.92814371,,,,,,,,
IND,MCO,162,2,FL,114.5061728,15.10493827,WN,,,,,,,
IND,PHX,303,2,US,93.53465347,1.871287129,WN,,,,,,,
IND,SLC,31,2,DL,197.483871,9.161290323,OO,,,,,,,
IND,STL,1,1,MQ,43,-4,,,,,,,,
IND,TPA,84,2,FL,117.1428571,14.79761905,WN,,,,,,,
IND,DCA,124,3,OH,65.2983871,10.62096774,XE,YV,,,,,,
IYK,LAX,204,1,OO,42.01470588,-2.549019608,,,,,,,,
IOW,MSP,69,1,9E,40.55072464,6.101449275,,,,,,,,
ISP,LAS,31,1,WN,323.1612903,-3.387096774,,,,,,,,
ISP,MCO,154,1,WN,149.8246753,5.714285714,,,,,,,,
ISP,TPA,63,1,WN,160.2539683,1.476190476,,,,,,,,
ISP,PBI,92,1,WN,154.4021739,7.456521739,,,,,,,,
JAC,LAX,121,1,UA,51.7768595,-0.289256198,,,,,,,,
JAC,MSP,10,1,NW,112.6,4.7,,,,,,,,
JAC,SLC,111,2,DL,38.16216216,11.99099099,OO,,,,,,,
VQQ,LAS,31,1,WN,287.0322581,-8.258064516,,,,,,,,
VQQ,MEM,75,2,9E,90.76,6.826666667,NW,,,,,,,
VQQ,MIA,35,1,MQ,54.05714286,29.25714286,,,,,,,,
VQQ,BNA,88,1,WN,75.21590909,3.215909091,,,,,,,,
VQQ,JFK,165,2,B6,99.65454545,3.139393939,OH,,,,,,,
VQQ,EWR,120,2,CO,105.1333333,20.85833333,XE,,,,,,,
VQQ,ORF,57,1,WN,69.22807018,1.368421053,,,,,,,,
VQQ,PHL,112,2,US,96.375,5.455357143,WN,,,,,,,
VQQ,PIR,1,1,9E,0,0,,,,,,,,
VQQ,TPA,81,1,WN,38.2345679,9.481481481,,,,,,,,
VQQ,DCA,75,2,US,80.25333333,2.333333333,YV,,,,,,,
JNU,KTN,30,1,AS,39.53333333,3.4,,,,,,,,
JNU,PSG,29,1,AS,26.79310345,21.20689655,,,,,,,,
JNU,SEA,59,1,AS,112.3389831,4.440677966,,,,,,,,
JNU,SIT,58,1,AS,20.93103448,6.517241379,,,,,,,,
JNU,YAK,29,1,AS,34.13793103,21.5862069,,,,,,,,
OGG,KOA,65,2,HA,21.10769231,-1.738461538,UA,,,,,,,
OGG,LAX,278,3,AA,172.6654676,-7.287769784,DL,UA,,,,,,
OGG,OAK,17,1,AS,257.8235294,-11.41176471,,,,,,,,
OGG,PHX,258,1,US,90.1627907,-3.779069767,,,,,,,,
OGG,PDX,62,2,AS,288.2096774,3.790322581,HA,,,,,,,
OGG,SLC,15,1,DL,323.7333333,-27.06666667,,,,,,,,
OGG,SFO,78,1,UA,249.9615385,-18.21794872,,,,,,,,
OGG,SEA,77,3,AS,296.3506494,-0.753246753,HA,NW,,,,,,
AZO,MSP,31,1,9E,57.77419355,0.806451613,,,,,,,,
S27,SLC,100,1,OO,75.63,6.07,,,,,,,,
MCI,LAS,118,1,WN,166.8898305,0.008474576,,,,,,,,
MCI,LAX,207,1,WN,110.5603865,3.115942029,,,,,,,,
MCI,MEM,88,2,9E,62.63636364,8.215909091,NW,,,,,,,
MCI,MWC,88,1,WN,59.32954545,7.886363636,,,,,,,,
MCI,MSP,152,3,9E,60.32894737,2.657894737,NW,OH,,,,,,
MCI,BNA,88,1,WN,67.35227273,7.465909091,,,,,,,,
MCI,JFK,96,1,OH,127.4583333,33.32291667,,,,,,,,
MCI,EWR,141,1,XE,128.2340426,23.21985816,,,,,,,,
MCI,OAK,31,1,WN,215.6129032,-1.419354839,,,,,,,,
MCI,OKC,62,1,WN,51.22580645,10.58064516,,,,,,,,
MCI,MCO,98,2,FL,133.0612245,11.57142857,WN,,,,,,,
MCI,PHX,365,3,US,88.95068493,2.071232877,WN,YV,,,,,,
MCI,PDX,31,1,WN,213.2258065,13.25806452,,,,,,,,
MCI,SLC,80,1,OO,132.95,13.8,,,,,,,,
MCI,SAN,57,1,WN,194.7719298,-4.421052632,,,,,,,,
MCI,SFO,31,1,OO,206.4516129,37.67741935,,,,,,,,
MCI,SEA,31,1,WN,214.5483871,-0.516129032,,,,,,,,
MCI,STL,134,1,WN,39.73880597,12.70149254,,,,,,,,
MCI,TPA,57,1,WN,130.5087719,11.96491228,,,,,,,,
MCI,DCA,16,1,YV,109.6875,-5.875,,,,,,,,
KTN,SEA,89,1,AS,89.71910112,5.651685393,,,,,,,,
KTN,SIT,30,1,AS,36.6,-7.733333333,,,,,,,,
KTN,WRG,30,1,AS,25.53333333,3.533333333,,,,,,,,
SUN,SLC,193,1,OO,39.98445596,15.96373057,,,,,,,,
EYW,MCO,9,1,FL,46.33333333,9.222222222,,,,,,,,
LMT,PDX,62,1,OO,60.29032258,12.40322581,,,,,,,,
LMT,SFO,62,1,OO,75.75806452,21.90322581,,,,,,,,
DKX,MEM,91,1,9E,64.34065934,17.82417582,,,,,,,,
DKX,MIA,31,1,MQ,102.9677419,11.83870968,,,,,,,,
DKX,MSP,31,1,9E,121.0967742,1.870967742,,,,,,,,
DKX,JFK,30,1,9E,81.06666667,-6.2,,,,,,,,
DKX,EWR,33,1,XE,87.51515152,38.12121212,,,,,,,,
DKX,MCO,17,1,FL,77.76470588,4.235294118,,,,,,,,
DKX,DCA,41,2,XE,62.80487805,4.390243902,YV,,,,,,,
KOA,LAX,219,3,AA,149.6164384,-9.150684932,DL,UA,,,,,,
KOA,OAK,14,1,AS,272.5714286,-24.28571429,,,,,,,,
KOA,PHX,245,1,US,78.04897959,-1.755102041,,,,,,,,
KOA,SFO,60,1,UA,258.4,-17.41666667,,,,,,,,
KOA,SEA,31,1,AS,312.0322581,2.516129032,,,,,,,,
OTZ,OME,60,1,AS,30.61666667,12.93333333,,,,,,,,
LSE,MSP,63,1,9E,27.47619048,2.634920635,,,,,,,,
LFT,MEM,68,1,9E,54.51470588,6.485294118,,,,,,,,
LAS,LIT,31,1,WN,151.2258065,4.096774194,,,,,,,,
LAS,LGB,107,1,B6,44.56074766,4.785046729,,,,,,,,
LAS,LAX,998,6,AA,43.5991984,3.270541082,NW,UA,US,WN,YV,,,
LAS,SDF,31,1,WN,189.6451613,21.70967742,,,,,,,,
LAS,LBB,31,1,WN,93.93548387,3.322580645,,,,,,,,
LAS,MHT,32,1,WN,263.1875,1.34375,,,,,,,,
LAS,MEM,53,1,NW,163.2641509,-11.50943396,,,,,,,,
LAS,MIA,93,1,AA,236.8709677,7.430107527,,,,,,,,
LAS,MAF,31,1,WN,94.93548387,-8.322580645,,,,,,,,
LAS,MWC,188,3,F9,178.0212766,14.23404255,FL,WN,,,,,,
LAS,MSP,178,2,NW,159.6797753,2.988764045,US,,,,,,,
LAS,BNA,62,1,WN,181.1935484,1.629032258,,,,,,,,
LAS,MSY,61,1,WN,173.6885246,11.03278689,,,,,,,,
LAS,JFK,266,3,AA,251.7894737,1.342105263,B6,DL,,,,,,
LAS,EWR,121,1,CO,242.4628099,0.082644628,,,,,,,,
LAS,ORF,1,1,WN,249,26,,,,,,,,
LAS,OAK,298,1,WN,69.72818792,3.812080537,,,,,,,,
LAS,OKC,32,1,WN,113.75,6.375,,,,,,,,
LAS,OMA,62,1,WN,128.0806452,9.338709677,,,,,,,,
LAS,ONT,236,1,WN,34.78813559,7.754237288,,,,,,,,
LAS,MCO,62,2,US,228.5967742,2.709677419,WN,,,,,,,
LAS,PSP,90,1,OO,41.84444444,-5.733333333,,,,,,,,
LAS,PHL,200,2,US,233.76,0.325,WN,,,,,,,
LAS,PHX,918,3,US,44.41830065,1.241830065,WN,YV,,,,,,
LAS,PIT,92,2,US,215.4782609,-1.75,WN,,,,,,,
LAS,PDX,185,2,AS,120.4702703,2.864864865,WN,,,,,,,
LAS,PVD,31,1,WN,255.7419355,12.22580645,,,,,,,,
LAS,RNO,317,1,WN,57.05678233,11.33123028,,,,,,,,
LAS,SAC,237,2,US,70.29535865,10.66666667,WN,,,,,,,
LAS,SLC,420,3,DL,59.33809524,4.392857143,OO,WN,,,,,,
LAS,SAT,117,1,WN,127.8290598,6.299145299,,,,,,,,
LAS,SAN,447,2,WN,44.68680089,6.125279642,YV,,,,,,,
LAS,SFO,550,4,UA,70.49272727,8.207272727,US,WN,YV,,,,,
LAS,SJC,263,2,US,65.88212928,5.950570342,WN,,,,,,,
LAS,SNA,345,2,WN,40.62898551,2.31884058,YV,,,,,,,
LAS,SEA,285,3,AS,135.4175439,-4.81754386,US,WN,,,,,,
LAS,GEG,60,1,WN,124.8166667,0.516666667,,,,,,,,
LAS,STL,114,1,WN,161.3684211,7.473684211,,,,,,,,
LAS,TPA,57,1,WN,223.3508772,11.66666667,,,,,,,,
LAS,TUS,148,1,WN,53.39864865,6.763513514,,,,,,,,
LAS,TUL,31,1,WN,124.0967742,12.58064516,,,,,,,,
LAS,DCA,132,3,UA,210.6590909,-8.583333333,US,WN,,,,,,
LWS,SLC,54,1,OO,67.33333333,9.814814815,,,,,,,,
LEX,DCA,24,2,EV,60.29166667,4.166666667,OH,,,,,,,
LIH,LAX,222,3,AA,157.5720721,-12.72522523,DL,UA,,,,,,
LIH,PHX,233,1,US,66.97854077,-0.785407725,,,,,,,,
LIH,SFO,31,1,UA,273.8387097,-18,,,,,,,,
LIH,SEA,31,1,AS,301.6451613,-21.38709677,,,,,,,,
LNK,MSP,28,1,9E,49.39285714,21.10714286,,,,,,,,
LIT,MEM,62,2,9E,28.83870968,6.241935484,NW,,,,,,,
LIT,EWR,28,1,XE,135.9642857,12.32142857,,,,,,,,
LIT,PHX,243,1,WN,59.88065844,3.164609053,,,,,,,,
LIT,STL,56,1,WN,50.57142857,2.071428571,,,,,,,,
LGB,JFK,86,1,B6,276.1976744,6.790697674,,,,,,,,
LGB,OAK,93,1,B6,61.20430108,5.892473118,,,,,,,,
LGB,PHX,338,1,YV,48.02071006,2.284023669,,,,,,,,
LGB,PDX,62,1,B6,126.6935484,22.38709677,,,,,,,,
LGB,SAC,62,1,B6,67.06451613,6.951612903,,,,,,,,
LGB,SLC,213,2,B6,86.1314554,13.72769953,OO,,,,,,,
LGB,SFO,85,1,B6,62.52941176,8.4,,,,,,,,
LGB,SJC,83,1,B6,56.28915663,9.120481928,,,,,,,,
LGB,SEA,54,1,B6,140.7962963,-0.703703704,,,,,,,,
LGB,DCA,58,1,B6,240.2758621,-1.24137931,,,,,,,,
LAX,MEM,84,1,NW,185.6666667,-9.321428571,,,,,,,,
LAX,MIA,217,1,AA,246.1382488,3.815668203,,,,,,,,
LAX,MWC,93,2,F9,209.5806452,30.27956989,FL,,,,,,,
LAX,MSP,195,1,NW,187.2358974,7.158974359,,,,,,,,
LAX,MRY,215,2,MQ,47.31627907,5.911627907,OO,,,,,,,
LAX,MTJ,4,1,OO,89.5,-2,,,,,,,,
LAX,BNA,92,2,AA,205.0978261,5.630434783,WN,,,,,,,
LAX,MSY,86,2,DL,184.9069767,-7.104651163,UA,,,,,,,
LAX,JFK,744,4,AA,268.0215054,-7.803763441,B6,DL,UA,,,,,
LAX,EWR,242,2,AA,271.231405,8.619834711,CO,,,,,,,
LAX,OAK,460,1,WN,55.79565217,7.219565217,,,,,,,,
LAX,OKC,31,1,OO,132.8709677,5.64516129,,,,,,,,
LAX,MCO,139,3,AA,244.8273381,-5.482014388,DL,UA,,,,,,
LAX,OXR,85,1,OO,14.04705882,-0.4,,,,,,,,
LAX,PSP,209,1,OO,30.25358852,-0.330143541,,,,,,,,
LAX,PHL,192,2,UA,256.140625,1.15625,US,,,,,,,
LAX,PHX,878,4,OO,52.69703872,5.758542141,US,WN,YV,,,,,
LAX,PIT,31,1,UA,239.3870968,-7.967741935,,,,,,,,
LAX,PDX,243,3,AS,124.7901235,4.979423868,OO,UA,,,,,,
LAX,RNO,113,2,OO,60.98230088,9.973451327,WN,,,,,,,
LAX,ROW,18,1,MQ,105.1111111,3.722222222,,,,,,,,
LAX,SAC,376,2,OO,63.35106383,8.111702128,WN,,,,,,,
LAX,SLC,393,3,DL,85.96437659,12.63358779,OO,WN,,,,,,
LAX,SAT,145,2,OO,139.4827586,0.289655172,WN,,,,,,,
LAX,SAN,935,2,MQ,27.67272727,3.760427807,OO,,,,,,,
LAX,SFO,997,4,AA,57.81544634,13.31995988,AS,UA,WN,,,,,
LAX,SJC,584,3,MQ,52.45376712,5.659246575,OO,WN,,,,,,
LAX,SIG,22,1,AA,342.6818182,-3.181818182,,,,,,,,
LAX,SBP,120,1,OO,38.98333333,0.108333333,,,,,,,,
LAX,SBA,380,2,MQ,21.06052632,2.836842105,OO,,,,,,,
LAX,SAF,31,1,MQ,92.19354839,8.580645161,,,,,,,,
LAX,SMX,120,1,OO,32.88333333,1.475,,,,,,,,
LAX,SEA,406,2,AS,140.5172414,0,OO,,,,,,,
LAX,STL,93,1,AA,179.0322581,11.86021505,,,,,,,,
LAX,TPA,27,1,NW,235.8518519,-4.148148148,,,,,,,,
LAX,TUS,269,2,OO,60.52788104,4.24535316,WN,,,,,,,
LAX,TUL,29,1,OO,148.2758621,8.931034483,,,,,,,,
LAX,DCA,336,3,AA,237.2827381,-2.68452381,AS,UA,,,,,,
LAX,YUM,119,1,OO,50.78991597,-0.109243697,,,,,,,,
SDF,MEM,89,1,OH,61.68539326,14.51685393,,,,,,,,
SDF,MIA,31,1,MQ,132.5806452,30.80645161,,,,,,,,
SDF,EWR,78,1,XE,89.20512821,24.1025641,,,,,,,,
SDF,MCO,31,1,WN,103.8709677,13.51612903,,,,,,,,
SDF,PHX,243,1,WN,66.75308642,2.012345679,,,,,,,,
SDF,STL,59,1,WN,52.3559322,10,,,,,,,,
SDF,TPA,31,1,WN,107.1935484,20.22580645,,,,,,,,
LBB,MEM,57,1,9E,86.07017544,14.28070175,,,,,,,,
MSN,MEM,30,1,9E,87.86666667,28.83333333,,,,,,,,
MSN,MWC,57,1,OO,21.29824561,11.54385965,,,,,,,,
MSN,MSP,110,2,9E,47.6,3.745454545,NW,,,,,,,
MSN,JFK,24,1,OH,97.83333333,12.875,,,,,,,,
MSN,EWR,27,1,XE,100.962963,22.55555556,,,,,,,,
MSN,STL,1,1,MQ,57,-5,,,,,,,,
MSN,DCA,24,1,OH,83.625,23.04166667,,,,,,,,
MHT,EWR,115,1,XE,49.1826087,16.85217391,,,,,,,,
MHT,MCO,97,1,WN,180.4742268,11.55670103,,,,,,,,
MHT,PHL,183,2,US,66.79781421,1.191256831,WN,,,,,,,
MHT,PHX,243,1,WN,80.1399177,4.333333333,,,,,,,,
MHT,TPA,62,1,WN,191.5,12.77419355,,,,,,,,
MHT,DCA,24,1,YV,88.91666667,15.58333333,,,,,,,,
MQT,MWC,31,1,MQ,39.74193548,24.51612903,,,,,,,,
MFR,PDX,90,1,OO,48.3,5.922222222,,,,,,,,
MFR,SLC,55,1,OO,77.49090909,32.18181818,,,,,,,,
MFR,SFO,153,1,OO,57.26143791,25.88888889,,,,,,,,
MEM,MIA,77,2,MQ,115.2597403,25.02597403,NW,,,,,,,
MEM,MWC,91,1,9E,76.2967033,-4.373626374,,,,,,,,
